order_id,product_id,warehouse_id,order_date,quantity,sales_channel
ORD0000475,PRD08692,WH018,2025-09-02,34,wholesale
ORD0000476,PRD03774,WH019,2025-03-15,11,wholesale
ORD0000477,PRD00441,WH008,2025-04-18,48,retail
ORD0000478,PRD02726,WH006,2025-08-24,36,retail
ORD0000479,PRD08081,WH007,2025-02-08,16,wholesale
ORD0000480,PRD07020,WH020,2024-11-09,45,online
ORD0000481,PRD03497,WH009,2025-08-09,15,wholesale
ORD0000482,PRD02615,WH018,2025-06-26,13,wholesale
ORD0000483,PRD04322,WH011,2024-11-16,12,online
ORD0000484,PRD00254,WH010,2025-02-03,28,wholesale
ORD0000485,PRD02818,WH002,2025-08-25,12,online
ORD0000486,PRD02279,WH012,2025-01-24,50,retail
ORD0000487,PRD00245,WH015,2025-04-18,34,wholesale
ORD0000488,PRD06258,WH009,2025-05-22,42,wholesale
ORD0000489,PRD03383,WH007,2025-05-10,16,wholesale
ORD0000490,PRD09502,WH001,2025-02-25,14,online
ORD0000491,PRD03654,WH007,2025-09-04,6,wholesale
ORD0000492,PRD00073,WH009,2024-10-19,47,wholesale
ORD0000493,PRD07841,WH012,2024-12-31,23,online
ORD0000494,PRD05456,WH005,2025-01-06,44,online
ORD0000495,PRD05829,WH009,2024-12-05,11,retail
ORD0000496,PRD06211,WH006,2024-10-30,42,retail
ORD0000497,PRD00929,WH014,2025-04-23,9,online
ORD0000498,PRD09779,WH003,2024-11-30,1,online
ORD0000499,PRD05074,WH020,2025-03-03,50,retail
ORD0000500,PRD03557,WH020,2024-11-06,34,retail
ORD0000501,PRD07010,WH013,2024-11-03,31,online
ORD0000502,PRD07614,WH009,2025-05-19,42,retail
ORD0000503,PRD00564,WH009,2025-02-01,18,retail
ORD0000504,PRD08702,WH011,2025-07-16,2,wholesale
ORD0000505,PRD03716,WH009,2025-02-14,47,online
ORD0000506,PRD06944,WH008,2024-12-04,8,online
ORD0000507,PRD05716,WH016,2024-12-08,1,online
ORD0000508,PRD01332,WH019,2024-10-10,9,online
ORD0000509,PRD05184,WH018,2024-10-22,37,online
ORD0000510,PRD08462,WH010,2025-05-02,31,online
ORD0000511,PRD00023,WH005,2025-01-15,2,retail
ORD0000512,PRD03080,WH016,2025-03-11,5,retail
ORD0000513,PRD02493,WH011,2025-01-16,11,online
ORD0000514,PRD09919,WH012,2025-01-19,7,online
ORD0000515,PRD00257,WH004,2025-09-05,20,retail
ORD0000516,PRD04423,WH014,2024-11-26,30,wholesale
ORD0000517,PRD07063,WH007,2025-03-14,36,online
ORD0000518,PRD08920,WH014,2025-01-15,20,retail
ORD0000519,PRD08316,WH006,2024-12-15,20,wholesale
ORD0000520,PRD08626,WH001,2025-04-25,32,online
ORD0000521,PRD05973,WH014,2024-10-07,37,online
ORD0000522,PRD09012,WH018,2025-08-12,22,online
ORD0000523,PRD09849,WH002,2025-03-13,13,retail
ORD0000524,PRD07914,WH019,2025-04-30,19,online
ORD0000525,PRD08842,WH017,2025-04-12,40,wholesale
ORD0000526,PRD01616,WH016,2025-07-29,27,retail
ORD0000527,PRD01236,WH001,2024-12-27,22,wholesale
ORD0000528,PRD04198,WH005,2024-10-18,44,wholesale
ORD0000529,PRD02851,WH007,2025-07-15,46,online
ORD0000530,PRD03756,WH003,2025-09-27,11,retail
ORD0000531,PRD00372,WH014,2025-09-07,36,online
ORD0000532,PRD08247,WH010,2025-04-26,39,online
ORD0000533,PRD03380,WH016,2025-08-28,8,online
ORD0000534,PRD07394,WH013,2024-12-23,45,wholesale
ORD0000535,PRD03220,WH001,2024-12-03,12,online
ORD0000536,PRD08245,WH017,2025-09-21,16,wholesale
ORD0000537,PRD04149,WH007,2024-12-21,29,wholesale
ORD0000538,PRD07067,WH018,2025-04-26,8,online
ORD0000539,PRD02646,WH002,2024-12-26,29,retail
ORD0000540,PRD09462,WH005,2025-08-29,8,wholesale
ORD0000541,PRD02447,WH011,2024-10-21,42,wholesale
ORD0000542,PRD08489,WH015,2025-07-12,7,online
ORD0000543,PRD02029,WH016,2025-08-26,20,retail
ORD0000544,PRD00823,WH009,2025-09-16,35,wholesale
ORD0000545,PRD00231,WH001,2025-07-19,48,wholesale
ORD0000546,PRD08094,WH006,2024-12-08,22,wholesale
ORD0000547,PRD05377,WH013,2025-06-28,22,retail
ORD0000548,PRD06169,WH011,2025-08-28,2,wholesale
ORD0000549,PRD01581,WH008,2025-04-05,1,retail
ORD0000550,PRD05598,WH013,2024-12-05,40,online
ORD0000551,PRD04935,WH002,2025-09-22,30,online
ORD0000552,PRD00745,WH007,2025-05-05,18,online
ORD0000553,PRD06181,WH003,2025-09-08,48,online
ORD0000554,PRD01956,WH008,2025-02-22,30,retail
ORD0000555,PRD01229,WH010,2025-01-09,26,retail
ORD0000556,PRD08742,WH008,2024-11-11,3,retail
ORD0000557,PRD07679,WH018,2025-01-09,31,retail
ORD0000558,PRD05829,WH018,2025-08-04,15,wholesale
ORD0000559,PRD03270,WH020,2025-04-27,46,wholesale
ORD0000560,PRD01367,WH015,2025-06-25,44,wholesale
ORD0000561,PRD00686,WH019,2024-10-20,3,wholesale
ORD0000562,PRD04075,WH017,2025-03-28,41,wholesale
ORD0000563,PRD04507,WH020,2025-01-14,34,retail
ORD0000564,PRD00076,WH017,2025-06-18,1,retail
ORD0000565,PRD03308,WH016,2025-07-23,11,online
ORD0000566,PRD03600,WH002,2025-08-18,44,wholesale
ORD0000567,PRD08166,WH014,2024-12-14,34,retail
ORD0000568,PRD01601,WH003,2025-08-28,19,wholesale
ORD0000569,PRD09168,WH005,2025-06-17,36,wholesale
ORD0000570,PRD05571,WH007,2025-03-03,30,retail
ORD0000571,PRD02295,WH005,2024-11-20,21,online
ORD0000572,PRD06979,WH005,2025-06-20,22,retail
ORD0000573,PRD08963,WH002,2025-05-09,30,online
ORD0000574,PRD09165,WH006,2025-09-24,32,retail
ORD0000575,PRD05520,WH005,2025-06-11,6,online
ORD0000576,PRD05025,WH008,2025-03-27,36,online
ORD0000577,PRD06821,WH006,2025-06-21,32,online
ORD0000578,PRD04143,WH001,2024-12-10,27,online
ORD0000579,PRD04988,WH001,2024-12-28,46,online
ORD0000580,PRD09124,WH014,2025-05-25,42,wholesale
ORD0000581,PRD03718,WH003,2025-09-02,34,online
ORD0000582,PRD04662,WH015,2025-05-20,43,retail
ORD0000583,PRD09778,WH014,2024-12-27,27,online
ORD0000584,PRD01190,WH009,2025-04-13,27,online
ORD0000585,PRD00033,WH009,2025-06-25,23,online
ORD0000586,PRD07079,WH007,2024-11-06,10,online
ORD0000587,PRD09057,WH010,2025-02-26,21,wholesale
ORD0000588,PRD00813,WH004,2024-11-20,2,online
ORD0000589,PRD08685,WH017,2024-11-10,20,retail
ORD0000590,PRD09812,WH004,2025-01-01,47,retail
ORD0000591,PRD07988,WH007,2025-02-21,18,wholesale
ORD0000592,PRD01281,WH003,2025-06-03,6,retail
ORD0000593,PRD05299,WH002,2025-06-03,30,online
ORD0000594,PRD09911,WH017,2025-07-19,9,retail
ORD0000595,PRD06797,WH004,2025-06-27,4,online
ORD0000596,PRD04489,WH002,2025-09-21,22,online
ORD0000597,PRD08919,WH013,2025-01-23,45,retail
ORD0000598,PRD09551,WH020,2025-05-25,41,online
ORD0000599,PRD04768,WH013,2025-06-12,3,retail
ORD0000600,PRD00382,WH012,2024-11-04,1,online
ORD0000601,PRD05693,WH015,2025-04-06,20,online
ORD0000602,PRD07989,WH008,2025-08-21,29,wholesale
ORD0000603,PRD04069,WH007,2025-07-09,24,online
ORD0000604,PRD09141,WH013,2025-09-23,32,retail
ORD0000605,PRD05517,WH015,2025-07-22,16,wholesale
ORD0000606,PRD09832,WH003,2025-04-01,24,retail
ORD0000607,PRD06933,WH002,2024-10-25,47,wholesale
ORD0000608,PRD08283,WH019,2025-03-15,8,online
ORD0000609,PRD04260,WH015,2025-07-28,24,wholesale
ORD0000610,PRD05291,WH015,2025-03-16,33,retail
ORD0000611,PRD01021,WH010,2024-11-05,10,retail
ORD0000612,PRD05834,WH004,2024-12-08,33,online
ORD0000613,PRD06753,WH007,2025-07-24,46,wholesale
ORD0000614,PRD02142,WH005,2025-01-28,21,retail
ORD0000615,PRD00066,WH010,2024-10-13,46,online
ORD0000616,PRD06509,WH016,2025-08-10,40,wholesale
ORD0000617,PRD08130,WH014,2024-11-21,45,retail
ORD0000618,PRD06689,WH006,2025-07-11,40,online
ORD0000619,PRD00252,WH012,2025-05-13,21,retail
ORD0000620,PRD00651,WH007,2025-02-24,50,online
ORD0000621,PRD07067,WH009,2025-02-05,5,retail
ORD0000622,PRD04647,WH018,2025-06-24,47,wholesale
ORD0000623,PRD02932,WH004,2024-12-06,29,online
ORD0000624,PRD06907,WH005,2025-09-04,1,online
ORD0000625,PRD06402,WH011,2025-07-28,19,retail
ORD0000626,PRD05022,WH002,2025-01-20,7,online
ORD0000627,PRD08379,WH013,2024-10-19,48,retail
ORD0000628,PRD05911,WH010,2024-11-14,8,wholesale
ORD0000629,PRD08735,WH012,2024-10-20,2,online
ORD0000630,PRD01984,WH001,2025-01-17,15,online
ORD0000631,PRD09845,WH003,2025-06-22,18,wholesale
ORD0000632,PRD05409,WH009,2024-12-23,11,online
ORD0000633,PRD09975,WH014,2024-10-24,32,online
ORD0000634,PRD05120,WH013,2024-12-15,36,online
ORD0000635,PRD04915,WH016,2025-01-09,7,online
ORD0000636,PRD03263,WH015,2025-06-25,5,wholesale
ORD0000637,PRD00464,WH011,2025-07-25,2,wholesale
ORD0000638,PRD01267,WH003,2024-12-08,10,retail
ORD0000639,PRD04178,WH008,2025-09-13,17,retail
ORD0000640,PRD01999,WH014,2025-05-19,7,retail
ORD0000641,PRD05844,WH001,2025-07-30,5,retail
ORD0000642,PRD07043,WH001,2025-01-08,40,wholesale
ORD0000643,PRD01958,WH003,2025-05-15,10,online
ORD0000644,PRD04876,WH013,2025-05-25,14,online
ORD0000645,PRD03668,WH002,2025-02-06,40,wholesale
ORD0000646,PRD03547,WH020,2024-11-09,19,wholesale
ORD0000647,PRD09185,WH017,2025-04-19,11,wholesale
ORD0000648,PRD09498,WH020,2025-09-11,23,wholesale
ORD0000649,PRD01913,WH016,2025-07-17,49,retail
ORD0000650,PRD04063,WH011,2024-12-07,32,retail
ORD0000651,PRD05201,WH011,2025-07-29,22,wholesale
ORD0000652,PRD00725,WH008,2024-12-20,23,online
ORD0000653,PRD02797,WH005,2025-04-03,19,wholesale
ORD0000654,PRD05757,WH002,2025-05-01,14,wholesale
ORD0000655,PRD05968,WH018,2024-11-24,44,wholesale
ORD0000656,PRD08848,WH009,2024-11-14,36,wholesale
ORD0000657,PRD01954,WH012,2025-06-15,22,retail
ORD0000658,PRD06738,WH004,2024-10-21,11,online
ORD0000659,PRD03116,WH010,2025-07-01,18,online
ORD0000660,PRD06858,WH014,2025-07-14,15,online
ORD0000661,PRD07874,WH005,2025-01-01,50,wholesale
ORD0000662,PRD06862,WH018,2025-02-25,10,retail
ORD0000663,PRD02162,WH019,2025-04-08,36,retail
ORD0000664,PRD09195,WH010,2024-12-23,41,online
ORD0000665,PRD00124,WH013,2024-10-13,9,wholesale
ORD0000666,PRD07847,WH008,2025-08-06,37,wholesale
ORD0000667,PRD09476,WH002,2025-04-06,44,retail
ORD0000668,PRD09152,WH020,2024-11-08,19,wholesale
ORD0000669,PRD09530,WH002,2025-01-02,24,retail
ORD0000670,PRD01055,WH004,2025-01-19,11,online
ORD0000671,PRD00037,WH011,2024-11-18,39,wholesale
ORD0000672,PRD05171,WH010,2024-11-12,50,online
ORD0000673,PRD09292,WH017,2025-08-29,31,online
ORD0000674,PRD06392,WH003,2025-09-13,34,retail
ORD0000675,PRD08952,WH006,2025-05-12,37,wholesale
ORD0000676,PRD07210,WH006,2024-10-12,19,wholesale
ORD0000677,PRD02273,WH008,2024-10-06,41,wholesale
ORD0000678,PRD03959,WH011,2024-10-08,6,retail
ORD0000679,PRD06976,WH007,2025-07-14,11,retail
ORD0000680,PRD09777,WH009,2025-06-18,8,wholesale
ORD0000681,PRD02481,WH012,2024-10-05,6,wholesale
ORD0000682,PRD03454,WH012,2024-12-12,24,wholesale
ORD0000683,PRD06859,WH006,2025-01-24,38,retail
ORD0000684,PRD05467,WH016,2025-08-05,46,online
ORD0000685,PRD00754,WH013,2025-01-26,5,retail
ORD0000686,PRD05915,WH019,2025-02-26,30,online
ORD0000687,PRD03278,WH018,2024-10-14,14,retail
ORD0000688,PRD04008,WH010,2025-01-02,20,online
ORD0000689,PRD00752,WH011,2024-10-05,40,retail
ORD0000690,PRD02045,WH010,2025-06-04,13,wholesale
ORD0000691,PRD05917,WH011,2025-08-25,22,online
ORD0000692,PRD03531,WH012,2025-06-27,2,retail
ORD0000693,PRD08296,WH013,2025-02-12,2,online
ORD0000694,PRD02612,WH003,2025-06-27,1,online
ORD0000695,PRD06015,WH009,2025-04-02,8,retail
ORD0000696,PRD05270,WH019,2025-02-27,29,online
ORD0000697,PRD04184,WH019,2025-08-04,18,retail
ORD0000698,PRD00047,WH002,2025-06-02,45,retail
ORD0000699,PRD07551,WH015,2024-11-06,13,retail
ORD0000700,PRD04031,WH007,2024-12-25,49,online
ORD0000701,PRD03512,WH013,2025-03-08,40,online
ORD0000702,PRD05468,WH006,2025-08-31,31,retail
ORD0000703,PRD00459,WH007,2025-06-23,2,wholesale
ORD0000704,PRD00197,WH007,2025-09-19,38,wholesale
ORD0000705,PRD07188,WH014,2024-11-27,3,wholesale
ORD0000706,PRD05806,WH009,2025-02-12,42,wholesale
ORD0000707,PRD07934,WH002,2025-03-24,15,wholesale
ORD0000708,PRD04007,WH017,2025-02-26,1,retail
ORD0000709,PRD07839,WH017,2024-11-01,47,wholesale
ORD0000710,PRD06661,WH018,2025-03-12,12,wholesale
ORD0000711,PRD01600,WH009,2024-11-10,45,online
ORD0000712,PRD02261,WH018,2025-03-21,24,wholesale
ORD0000713,PRD09998,WH009,2025-05-08,16,online
ORD0000714,PRD03523,WH013,2024-12-06,45,wholesale
ORD0000715,PRD04030,WH007,2025-07-31,28,retail
ORD0000716,PRD06350,WH003,2025-07-31,29,online
ORD0000717,PRD08336,WH013,2025-02-15,32,wholesale
ORD0000718,PRD04668,WH015,2024-12-03,1,wholesale
ORD0000719,PRD02199,WH018,2025-06-18,19,wholesale
ORD0000720,PRD06254,WH001,2025-09-13,14,wholesale
ORD0000721,PRD00453,WH001,2024-10-30,41,retail
ORD0000722,PRD09468,WH020,2025-06-23,29,online
ORD0000723,PRD06474,WH014,2025-03-28,2,online
ORD0000724,PRD08880,WH010,2025-01-20,30,wholesale
ORD0000725,PRD04541,WH013,2025-03-05,43,wholesale
ORD0000726,PRD08805,WH016,2025-07-11,13,retail
ORD0000727,PRD04180,WH012,2025-03-01,33,retail
ORD0000728,PRD02053,WH010,2024-10-27,9,retail
ORD0000729,PRD03106,WH016,2025-01-02,28,retail
ORD0000730,PRD01961,WH020,2025-04-09,3,online
ORD0000731,PRD09358,WH014,2025-04-25,35,online
ORD0000732,PRD02910,WH013,2025-09-08,14,online
ORD0000733,PRD09764,WH010,2025-05-09,2,online
ORD0000734,PRD04572,WH001,2025-03-07,40,wholesale
ORD0000735,PRD02763,WH005,2025-02-22,40,wholesale
ORD0000736,PRD06910,WH009,2025-04-25,42,retail
ORD0000737,PRD06442,WH007,2025-07-21,9,online
ORD0000738,PRD05567,WH002,2025-04-12,11,retail
ORD0000739,PRD07918,WH019,2024-11-30,33,wholesale
ORD0000740,PRD05632,WH008,2024-10-27,30,wholesale
ORD0000741,PRD02132,WH016,2025-05-30,39,online
ORD0000742,PRD06712,WH015,2025-08-30,29,wholesale
ORD0000743,PRD02944,WH013,2025-04-05,7,wholesale
ORD0000744,PRD05973,WH015,2025-08-22,27,wholesale
ORD0000745,PRD05075,WH020,2025-06-02,30,wholesale
ORD0000746,PRD01321,WH008,2025-01-31,36,wholesale
ORD0000747,PRD04265,WH011,2025-05-02,32,wholesale
ORD0000748,PRD09606,WH013,2025-04-03,27,retail
ORD0000749,PRD05074,WH010,2025-03-23,15,retail
ORD0000750,PRD03957,WH004,2025-06-19,40,wholesale
ORD0000751,PRD06838,WH001,2025-09-27,15,wholesale
ORD0000752,PRD06639,WH014,2024-12-02,26,wholesale
ORD0000753,PRD02934,WH003,2025-01-15,25,retail
ORD0000754,PRD05983,WH017,2025-09-01,42,retail
ORD0000755,PRD06140,WH020,2025-06-26,15,wholesale
ORD0000756,PRD05027,WH001,2024-11-09,19,wholesale
ORD0000757,PRD07372,WH009,2025-03-29,29,retail
ORD0000758,PRD05386,WH002,2025-09-01,17,retail
ORD0000759,PRD02709,WH018,2025-03-02,50,wholesale
ORD0000760,PRD08324,WH017,2024-12-26,17,retail
ORD0000761,PRD02964,WH012,2025-07-20,27,retail
ORD0000762,PRD09286,WH007,2025-03-16,14,retail
ORD0000763,PRD07997,WH012,2025-02-04,10,wholesale
ORD0000764,PRD05249,WH019,2024-11-27,29,retail
ORD0000765,PRD05650,WH011,2025-06-28,49,retail
ORD0000766,PRD01603,WH004,2025-03-17,14,online
ORD0000767,PRD09006,WH011,2025-01-09,24,wholesale
ORD0000768,PRD03150,WH003,2025-05-18,5,online
ORD0000769,PRD08463,WH004,2025-06-18,21,retail
ORD0000770,PRD04412,WH015,2025-08-17,7,retail
ORD0000771,PRD06078,WH004,2025-08-07,43,retail
ORD0000772,PRD02735,WH009,2025-09-11,5,online
ORD0000773,PRD07309,WH019,2025-06-28,27,wholesale
ORD0000774,PRD06416,WH014,2024-12-29,24,retail
ORD0000775,PRD03990,WH014,2025-02-19,21,wholesale
ORD0000776,PRD06218,WH019,2025-04-30,37,retail
ORD0000777,PRD01973,WH007,2025-06-16,42,retail
ORD0000778,PRD09042,WH007,2025-09-20,35,wholesale
ORD0000779,PRD00782,WH019,2025-02-21,28,wholesale
ORD0000780,PRD02921,WH016,2025-05-23,42,retail
ORD0000781,PRD08133,WH018,2025-05-28,43,online
ORD0000782,PRD05826,WH001,2024-11-29,9,wholesale
ORD0000783,PRD01684,WH003,2025-02-06,41,online
ORD0000784,PRD05100,WH018,2025-01-09,21,retail
ORD0000785,PRD03740,WH020,2025-05-23,24,wholesale
ORD0000786,PRD01319,WH012,2025-08-14,15,online
ORD0000787,PRD00220,WH009,2025-06-29,6,wholesale
ORD0000788,PRD07809,WH015,2024-10-15,8,online
ORD0000789,PRD05306,WH001,2025-01-05,19,retail
ORD0000790,PRD09696,WH017,2025-03-07,14,online
ORD0000791,PRD04494,WH010,2025-08-15,16,wholesale
ORD0000792,PRD09538,WH008,2024-11-30,7,online
ORD0000793,PRD08300,WH002,2024-12-06,29,retail
ORD0000794,PRD04516,WH019,2024-10-11,6,online
ORD0000795,PRD01961,WH012,2024-12-29,41,wholesale
ORD0000796,PRD02013,WH004,2025-04-11,13,online
ORD0000797,PRD09610,WH017,2025-03-19,13,online
ORD0000798,PRD02632,WH019,2025-09-16,2,wholesale
ORD0000799,PRD05395,WH016,2025-09-10,36,online
ORD0000800,PRD08307,WH014,2025-09-04,44,retail
ORD0000801,PRD05958,WH010,2025-04-08,26,wholesale
ORD0000802,PRD07806,WH004,2025-01-14,49,wholesale
ORD0000803,PRD04734,WH011,2025-05-28,47,wholesale
ORD0000804,PRD07081,WH006,2025-03-20,46,online
ORD0000805,PRD02535,WH011,2024-10-12,12,online
ORD0000806,PRD05834,WH014,2025-03-30,1,wholesale
ORD0000807,PRD07852,WH020,2025-01-15,13,retail
ORD0000808,PRD02840,WH013,2025-07-30,32,online
ORD0000809,PRD06406,WH004,2024-10-09,26,wholesale
ORD0000810,PRD01513,WH009,2024-12-30,36,online
ORD0000811,PRD09092,WH020,2025-03-16,22,online
ORD0000812,PRD09256,WH018,2025-01-28,40,wholesale
ORD0000813,PRD05024,WH008,2025-09-09,33,wholesale
ORD0000814,PRD07589,WH016,2024-10-28,29,retail
ORD0000815,PRD07046,WH002,2025-09-25,9,retail
ORD0000816,PRD09836,WH005,2025-02-21,16,retail
ORD0000817,PRD04746,WH008,2024-11-19,10,retail
ORD0000818,PRD08677,WH016,2025-04-12,23,online
ORD0000819,PRD08207,WH008,2024-12-28,20,wholesale
ORD0000820,PRD00718,WH011,2025-05-23,11,wholesale
ORD0000821,PRD06897,WH002,2025-05-06,44,wholesale
ORD0000822,PRD06417,WH016,2025-01-14,49,retail
ORD0000823,PRD09023,WH009,2025-09-01,35,wholesale
ORD0000824,PRD00374,WH018,2025-01-14,35,online
ORD0000825,PRD02973,WH010,2024-12-22,8,wholesale
ORD0000826,PRD07359,WH001,2024-11-20,25,wholesale
ORD0000827,PRD09681,WH015,2025-06-22,21,retail
ORD0000828,PRD01001,WH011,2025-08-29,39,wholesale
ORD0000829,PRD07952,WH009,2025-09-11,38,wholesale
ORD0000830,PRD08677,WH006,2025-02-05,32,online
ORD0000831,PRD05524,WH001,2025-03-18,40,retail
ORD0000832,PRD04958,WH019,2025-02-14,25,retail
ORD0000833,PRD06722,WH001,2025-09-02,9,wholesale
ORD0000834,PRD00677,WH016,2024-10-30,10,retail
ORD0000835,PRD05457,WH005,2025-03-13,16,online
ORD0000836,PRD01841,WH002,2025-06-15,32,online
ORD0000837,PRD02973,WH015,2025-02-27,30,online
ORD0000838,PRD04844,WH014,2025-02-03,28,retail
ORD0000839,PRD01165,WH011,2024-12-13,42,retail
ORD0000840,PRD02660,WH017,2025-07-11,41,online
ORD0000841,PRD08831,WH003,2025-06-09,6,online
ORD0000842,PRD07939,WH006,2025-06-02,11,wholesale
ORD0000843,PRD07588,WH020,2024-12-14,30,online
ORD0000844,PRD07199,WH005,2025-04-11,26,wholesale
ORD0000845,PRD02395,WH019,2025-05-05,24,wholesale
ORD0000846,PRD09980,WH013,2025-03-16,38,wholesale
ORD0000847,PRD02722,WH001,2025-04-19,42,retail
ORD0000848,PRD05724,WH007,2025-07-08,21,retail
ORD0000849,PRD02319,WH003,2025-08-05,10,wholesale
ORD0000850,PRD01563,WH015,2024-10-11,44,wholesale
ORD0000851,PRD09315,WH013,2025-05-26,15,online
ORD0000852,PRD08640,WH011,2025-05-21,41,online
ORD0000853,PRD08053,WH001,2025-06-17,22,online
ORD0000854,PRD08371,WH018,2024-09-30,5,online
ORD0000855,PRD02232,WH011,2025-04-01,21,retail
ORD0000856,PRD06685,WH006,2025-09-14,21,wholesale
ORD0000857,PRD08618,WH017,2025-01-08,8,online
ORD0000858,PRD07486,WH002,2025-02-18,30,online
ORD0000859,PRD08668,WH009,2024-11-09,3,wholesale
ORD0000860,PRD00401,WH012,2025-03-29,43,retail
ORD0000861,PRD06046,WH001,2024-10-28,23,retail
ORD0000862,PRD07138,WH001,2025-06-27,33,wholesale
ORD0000863,PRD06029,WH020,2025-04-16,31,retail
ORD0000864,PRD02201,WH001,2024-12-17,33,wholesale
ORD0000865,PRD00847,WH020,2025-06-06,41,online
ORD0000866,PRD05788,WH015,2025-01-31,17,wholesale
ORD0000867,PRD00247,WH005,2024-12-05,42,wholesale
ORD0000868,PRD04024,WH007,2025-08-04,24,online
ORD0000869,PRD03440,WH018,2025-04-29,42,retail
ORD0000870,PRD02824,WH001,2025-04-10,2,online
ORD0000871,PRD05065,WH009,2025-09-09,31,retail
ORD0000872,PRD04161,WH018,2025-04-05,6,retail
ORD0000873,PRD07933,WH009,2025-05-09,29,retail
ORD0000874,PRD01731,WH020,2025-02-23,22,wholesale
ORD0000875,PRD07973,WH020,2025-07-10,2,online
ORD0000876,PRD06059,WH015,2025-02-04,14,retail
ORD0000877,PRD02611,WH011,2025-05-21,22,retail
ORD0000878,PRD07081,WH020,2025-07-12,34,online
ORD0000879,PRD09993,WH006,2025-04-14,30,retail
ORD0000880,PRD05333,WH016,2025-08-28,50,online
ORD0000881,PRD07812,WH004,2025-09-01,32,online
ORD0000882,PRD09537,WH020,2025-07-07,40,retail
ORD0000883,PRD07816,WH019,2025-01-20,15,retail
ORD0000884,PRD08174,WH019,2025-07-17,12,online
ORD0000885,PRD04664,WH012,2025-04-28,50,wholesale
ORD0000886,PRD05598,WH018,2025-06-12,44,retail
ORD0000887,PRD01227,WH001,2024-12-29,49,wholesale
ORD0000888,PRD07414,WH003,2025-02-14,31,retail
ORD0000889,PRD08464,WH015,2025-03-02,31,wholesale
ORD0000890,PRD05568,WH018,2025-09-01,37,retail
ORD0000891,PRD07729,WH011,2025-05-28,5,online
ORD0000892,PRD09427,WH002,2025-05-26,32,retail
ORD0000893,PRD01441,WH020,2025-08-03,17,retail
ORD0000894,PRD09941,WH009,2025-02-04,8,online
ORD0000895,PRD04348,WH018,2024-10-05,15,wholesale
ORD0000896,PRD01852,WH018,2025-09-08,19,online
ORD0000897,PRD01184,WH001,2024-10-25,36,retail
ORD0000898,PRD05131,WH006,2025-05-09,29,online
ORD0000899,PRD08697,WH017,2025-04-22,39,online
ORD0000900,PRD03334,WH011,2025-06-25,10,online
ORD0000901,PRD00346,WH016,2024-11-29,11,online
ORD0000902,PRD02532,WH009,2025-09-08,31,online
ORD0000903,PRD01455,WH009,2025-09-19,25,online
ORD0000904,PRD00072,WH017,2025-06-18,32,online
ORD0000905,PRD00663,WH019,2025-02-08,34,online
ORD0000906,PRD02206,WH013,2025-07-23,41,online
ORD0000907,PRD09176,WH020,2025-06-23,40,online
ORD0000908,PRD09739,WH005,2024-12-22,3,retail
ORD0000909,PRD08205,WH018,2025-03-23,26,online
ORD0000910,PRD02519,WH020,2025-05-23,14,wholesale
ORD0000911,PRD01394,WH020,2025-01-03,47,retail
ORD0000912,PRD06225,WH003,2025-09-27,25,retail
ORD0000913,PRD04360,WH004,2025-03-19,34,online
ORD0000914,PRD00326,WH003,2024-12-01,39,retail
ORD0000915,PRD07829,WH010,2025-01-22,44,online
ORD0000916,PRD02461,WH005,2025-02-18,45,retail
ORD0000917,PRD00446,WH001,2024-12-07,26,wholesale
ORD0000918,PRD07837,WH019,2025-07-18,40,online
ORD0000919,PRD02755,WH018,2025-04-18,34,online
ORD0000920,PRD06663,WH002,2025-09-04,22,retail
