movement_id,product_id,warehouse_id,movement_date,quantity,movement_type
MV0000465,PRD02722,WH017,2024-10-14,528,replenishment
MV0000466,PRD01627,WH006,2025-05-18,649,replenishment
MV0000467,PRD00887,WH002,2025-06-06,-25,adjustment
MV0000468,PRD07702,WH013,2025-02-23,565,replenishment
MV0000469,PRD04692,WH016,2024-10-29,11,replenishment
MV0000470,PRD03226,WH016,2025-05-31,361,adjustment
MV0000471,PRD01123,WH004,2025-08-06,502,replenishment
MV0000472,PRD09781,WH005,2025-05-24,859,outbound
MV0000473,PRD08199,WH006,2025-08-03,-157,replenishment
MV0000474,PRD01924,WH001,2025-05-13,530,adjustment
MV0000475,PRD00305,WH007,2025-06-12,453,replenishment
MV0000476,PRD02780,WH017,2025-09-26,-180,adjustment
MV0000477,PRD08641,WH019,2025-01-10,449,replenishment
MV0000478,PRD02497,WH015,2025-01-29,-63,replenishment
MV0000479,PRD03146,WH013,2025-08-01,-365,outbound
MV0000480,PRD01734,WH004,2025-07-03,401,replenishment
MV0000481,PRD05479,WH002,2025-05-16,-374,adjustment
MV0000482,PRD05450,WH008,2025-02-07,416,outbound
MV0000483,PRD00051,WH010,2025-04-19,346,outbound
MV0000484,PRD03397,WH015,2025-03-19,-346,outbound
MV0000485,PRD05214,WH019,2025-06-04,-67,adjustment
MV0000486,PRD06048,WH016,2024-10-03,-418,adjustment
MV0000487,PRD04015,WH019,2025-03-04,560,replenishment
MV0000488,PRD02394,WH004,2025-09-13,987,outbound
MV0000489,PRD08902,WH019,2025-04-08,603,outbound
MV0000490,PRD06196,WH015,2025-05-23,606,replenishment
MV0000491,PRD03370,WH011,2025-09-05,101,outbound
MV0000492,PRD02980,WH016,2024-10-03,398,outbound
MV0000493,PRD02287,WH015,2025-04-22,945,replenishment
MV0000494,PRD05463,WH011,2024-10-21,-328,outbound
MV0000495,PRD01958,WH009,2025-09-10,-177,adjustment
MV0000496,PRD02630,WH008,2025-06-06,-328,adjustment
MV0000497,PRD06792,WH018,2025-06-14,648,outbound
MV0000498,PRD06611,WH014,2025-08-02,-493,adjustment
MV0000499,PRD08028,WH020,2025-08-10,493,outbound
MV0000500,PRD02939,WH005,2024-11-09,339,adjustment
MV0000501,PRD06984,WH015,2025-07-18,163,replenishment
MV0000502,PRD03623,WH009,2024-11-10,-224,replenishment
MV0000503,PRD08158,WH010,2025-08-11,-433,replenishment
MV0000504,PRD00262,WH012,2025-04-22,863,adjustment
MV0000505,PRD09386,WH015,2025-01-09,540,replenishment
MV0000506,PRD04064,WH011,2025-01-03,595,adjustment
MV0000507,PRD04962,WH008,2025-01-01,600,outbound
MV0000508,PRD05573,WH017,2025-01-25,919,adjustment
MV0000509,PRD08843,WH012,2025-06-18,401,outbound
MV0000510,PRD09529,WH001,2025-06-01,438,adjustment
MV0000511,PRD04587,WH012,2025-09-08,-254,adjustment
MV0000512,PRD02294,WH003,2025-06-07,827,outbound
MV0000513,PRD09622,WH005,2025-09-08,-405,adjustment
MV0000514,PRD03214,WH012,2024-12-02,266,outbound
MV0000515,PRD04277,WH020,2024-11-06,504,adjustment
MV0000516,PRD04953,WH004,2025-08-21,312,adjustment
MV0000517,PRD09780,WH005,2025-01-22,-30,replenishment
MV0000518,PRD02185,WH015,2024-12-20,975,replenishment
MV0000519,PRD02502,WH003,2024-11-15,175,replenishment
MV0000520,PRD08459,WH008,2025-01-04,438,replenishment
MV0000521,PRD01579,WH005,2024-10-20,390,adjustment
MV0000522,PRD04428,WH012,2025-09-18,220,adjustment
MV0000523,PRD04278,WH008,2025-02-01,929,outbound
MV0000524,PRD05095,WH020,2025-07-01,-121,outbound
MV0000525,PRD01609,WH010,2025-04-24,796,outbound
MV0000526,PRD00915,WH008,2024-10-13,944,adjustment
MV0000527,PRD05118,WH001,2025-03-01,548,outbound
MV0000528,PRD01387,WH001,2025-06-01,424,outbound
MV0000529,PRD09972,WH002,2024-10-11,472,adjustment
MV0000530,PRD08164,WH010,2025-07-22,11,adjustment
MV0000531,PRD05140,WH012,2024-11-04,745,adjustment
MV0000532,PRD05904,WH009,2024-11-12,-402,outbound
MV0000533,PRD09729,WH006,2025-04-07,-402,adjustment
MV0000534,PRD05947,WH012,2024-10-28,570,adjustment
MV0000535,PRD09024,WH019,2025-01-10,-131,adjustment
MV0000536,PRD00234,WH017,2024-12-24,470,replenishment
MV0000537,PRD08626,WH017,2025-07-23,633,outbound
MV0000538,PRD00049,WH018,2025-08-07,-186,outbound
MV0000539,PRD04202,WH020,2025-03-23,862,outbound
MV0000540,PRD01189,WH005,2025-05-19,209,adjustment
MV0000541,PRD09146,WH017,2025-05-30,905,adjustment
MV0000542,PRD01167,WH009,2025-04-29,-84,adjustment
MV0000543,PRD08173,WH008,2025-05-17,-380,outbound
MV0000544,PRD05502,WH009,2025-07-01,312,adjustment
MV0000545,PRD02126,WH002,2024-11-23,-70,replenishment
MV0000546,PRD05957,WH011,2025-05-03,-81,replenishment
MV0000547,PRD04806,WH010,2024-12-04,771,outbound
MV0000548,PRD07909,WH006,2025-04-04,-407,replenishment
MV0000549,PRD03122,WH005,2025-05-20,71,adjustment
MV0000550,PRD02432,WH001,2025-04-05,205,outbound
MV0000551,PRD07526,WH010,2025-01-10,105,adjustment
MV0000552,PRD09736,WH011,2025-05-24,312,adjustment
MV0000553,PRD04346,WH007,2024-10-25,-358,outbound
MV0000554,PRD07222,WH001,2025-01-19,431,replenishment
MV0000555,PRD04926,WH013,2025-01-07,926,replenishment
MV0000556,PRD07031,WH017,2024-10-03,-298,replenishment
MV0000557,PRD00931,WH003,2024-11-03,367,outbound
MV0000558,PRD09260,WH019,2025-03-05,-39,replenishment
MV0000559,PRD01269,WH015,2025-08-10,-81,outbound
MV0000560,PRD01204,WH014,2025-01-28,118,replenishment
MV0000561,PRD01756,WH008,2025-06-19,142,adjustment
MV0000562,PRD03222,WH007,2024-12-06,-294,adjustment
MV0000563,PRD02456,WH014,2025-02-22,77,replenishment
MV0000564,PRD00720,WH020,2025-04-30,950,replenishment
MV0000565,PRD03118,WH008,2024-12-06,36,replenishment
MV0000566,PRD06821,WH010,2024-10-25,-145,adjustment
MV0000567,PRD01974,WH018,2025-05-30,204,adjustment
MV0000568,PRD02271,WH001,2024-11-24,8,replenishment
MV0000569,PRD03022,WH019,2025-03-13,-196,outbound
MV0000570,PRD08090,WH008,2025-09-11,598,adjustment
MV0000571,PRD05553,WH018,2025-06-01,848,replenishment
MV0000572,PRD09184,WH011,2025-07-16,545,outbound
MV0000573,PRD02780,WH010,2025-05-09,-219,adjustment
MV0000574,PRD02403,WH018,2025-07-31,924,outbound
MV0000575,PRD02679,WH003,2025-05-23,-339,replenishment
MV0000576,PRD08674,WH017,2025-09-06,-27,outbound
MV0000577,PRD05855,WH018,2025-07-05,-199,adjustment
MV0000578,PRD06789,WH006,2025-03-29,308,outbound
MV0000579,PRD08753,WH014,2024-10-16,-304,outbound
MV0000580,PRD05133,WH007,2025-07-12,-413,adjustment
MV0000581,PRD03332,WH019,2024-12-29,628,replenishment
MV0000582,PRD09413,WH016,2025-08-16,-484,outbound
MV0000583,PRD04299,WH004,2025-03-30,-444,replenishment
MV0000584,PRD08033,WH011,2025-07-17,772,outbound
MV0000585,PRD02170,WH013,2025-08-17,-230,outbound
MV0000586,PRD05395,WH017,2025-02-26,883,outbound
MV0000587,PRD08530,WH003,2025-06-17,904,outbound
MV0000588,PRD08929,WH014,2024-12-12,124,adjustment
MV0000589,PRD02724,WH004,2024-10-12,262,adjustment
MV0000590,PRD02887,WH003,2025-08-05,-449,replenishment
MV0000591,PRD02067,WH001,2025-03-19,-323,outbound
MV0000592,PRD08913,WH008,2025-05-01,599,replenishment
MV0000593,PRD05701,WH007,2025-01-12,-497,adjustment
MV0000594,PRD07601,WH008,2025-06-19,975,outbound
MV0000595,PRD05357,WH014,2025-07-30,-310,replenishment
MV0000596,PRD06496,WH007,2025-07-18,-172,outbound
MV0000597,PRD00012,WH011,2025-03-24,432,adjustment
MV0000598,PRD09973,WH006,2024-10-28,884,adjustment
MV0000599,PRD04082,WH012,2025-01-26,-111,replenishment
MV0000600,PRD03798,WH018,2025-06-13,336,adjustment
MV0000601,PRD05564,WH006,2024-11-17,865,replenishment
MV0000602,PRD08831,WH009,2024-09-29,23,replenishment
MV0000603,PRD05665,WH008,2025-09-15,871,replenishment
MV0000604,PRD01420,WH006,2025-02-08,635,replenishment
MV0000605,PRD04337,WH016,2025-07-22,-64,replenishment
MV0000606,PRD02815,WH001,2025-04-12,40,outbound
MV0000607,PRD03232,WH019,2025-01-15,754,adjustment
MV0000608,PRD00651,WH011,2024-12-04,397,replenishment
MV0000609,PRD03155,WH020,2024-11-16,336,replenishment
MV0000610,PRD06507,WH019,2024-12-08,-332,outbound
MV0000611,PRD01446,WH018,2025-05-22,995,replenishment
MV0000612,PRD09832,WH013,2025-04-12,979,replenishment
MV0000613,PRD07969,WH012,2025-08-07,909,adjustment
MV0000614,PRD09433,WH004,2025-02-15,-53,outbound
MV0000615,PRD05150,WH003,2025-02-20,290,adjustment
MV0000616,PRD01337,WH001,2025-07-23,913,outbound
MV0000617,PRD02677,WH005,2024-10-14,760,outbound
MV0000618,PRD08870,WH013,2024-12-24,687,replenishment
MV0000619,PRD01013,WH004,2025-06-12,208,replenishment
MV0000620,PRD00313,WH017,2024-12-08,-417,outbound
MV0000621,PRD03885,WH007,2025-08-10,-323,adjustment
MV0000622,PRD07068,WH007,2025-02-01,318,outbound
MV0000623,PRD05710,WH001,2024-11-27,425,adjustment
MV0000624,PRD08556,WH018,2025-06-25,399,outbound
MV0000625,PRD06212,WH001,2025-03-22,697,adjustment
MV0000626,PRD09459,WH009,2025-08-28,-188,outbound
MV0000627,PRD07960,WH017,2024-12-14,706,adjustment
MV0000628,PRD02920,WH006,2025-08-17,871,outbound
MV0000629,PRD09414,WH009,2025-09-25,916,replenishment
MV0000630,PRD06650,WH016,2025-05-11,-461,outbound
MV0000631,PRD02008,WH003,2025-02-18,853,adjustment
MV0000632,PRD00818,WH011,2025-09-16,511,adjustment
MV0000633,PRD06551,WH018,2025-08-07,-437,outbound
MV0000634,PRD03908,WH015,2025-04-13,741,replenishment
MV0000635,PRD07898,WH018,2025-06-11,-15,replenishment
MV0000636,PRD06227,WH017,2025-07-17,-225,replenishment
MV0000637,PRD08996,WH005,2025-09-27,45,replenishment
MV0000638,PRD00120,WH009,2025-08-25,559,outbound
MV0000639,PRD06232,WH017,2025-08-20,-203,replenishment
MV0000640,PRD06802,WH001,2025-03-19,-159,outbound
MV0000641,PRD04970,WH003,2025-08-29,-66,replenishment
MV0000642,PRD01758,WH015,2025-08-31,867,replenishment
MV0000643,PRD05350,WH006,2025-09-25,-469,outbound
MV0000644,PRD08593,WH013,2025-08-03,-334,replenishment
MV0000645,PRD00102,WH004,2025-02-28,717,replenishment
MV0000646,PRD01685,WH020,2025-08-02,-307,outbound
MV0000647,PRD01271,WH018,2024-11-26,482,outbound
MV0000648,PRD08500,WH018,2025-01-04,-350,replenishment
MV0000649,PRD07876,WH006,2025-07-13,-419,replenishment
MV0000650,PRD04941,WH012,2025-05-20,325,outbound
MV0000651,PRD02977,WH007,2025-01-15,-219,adjustment
MV0000652,PRD02659,WH008,2024-12-25,816,adjustment
MV0000653,PRD06119,WH010,2024-11-30,720,outbound
MV0000654,PRD01919,WH002,2025-04-18,637,adjustment
MV0000655,PRD04883,WH013,2025-02-25,-455,outbound
MV0000656,PRD09841,WH012,2025-01-20,585,replenishment
MV0000657,PRD03357,WH003,2025-06-28,705,adjustment
MV0000658,PRD06934,WH006,2024-11-30,661,outbound
MV0000659,PRD01737,WH015,2025-05-04,386,adjustment
MV0000660,PRD03423,WH013,2025-09-22,902,outbound
MV0000661,PRD09555,WH009,2025-03-06,-379,replenishment
MV0000662,PRD00178,WH020,2024-11-03,632,outbound
MV0000663,PRD01564,WH001,2025-01-15,-187,adjustment
MV0000664,PRD03286,WH011,2024-12-18,-451,adjustment
MV0000665,PRD06258,WH001,2025-06-21,-188,outbound
MV0000666,PRD02255,WH007,2024-10-25,150,outbound
MV0000667,PRD08564,WH010,2024-11-09,917,replenishment
MV0000668,PRD09124,WH006,2025-08-27,-247,outbound
MV0000669,PRD06203,WH009,2025-09-25,-208,adjustment
MV0000670,PRD06533,WH008,2024-12-18,-111,replenishment
MV0000671,PRD04131,WH008,2024-12-16,404,replenishment
MV0000672,PRD09463,WH014,2025-05-12,-337,adjustment
MV0000673,PRD00709,WH012,2024-11-08,63,outbound
MV0000674,PRD09765,WH014,2025-08-28,556,adjustment
MV0000675,PRD00364,WH007,2025-08-31,131,replenishment
MV0000676,PRD01073,WH003,2025-09-21,-364,adjustment
MV0000677,PRD06118,WH007,2025-07-26,926,replenishment
MV0000678,PRD03830,WH018,2025-06-28,355,adjustment
MV0000679,PRD00419,WH005,2024-12-21,610,outbound
MV0000680,PRD05413,WH006,2025-07-15,833,adjustment
MV0000681,PRD04227,WH007,2025-04-13,-453,outbound
MV0000682,PRD01315,WH012,2024-11-09,390,replenishment
MV0000683,PRD09924,WH009,2025-08-14,351,outbound
MV0000684,PRD08482,WH013,2025-03-27,-33,adjustment
MV0000685,PRD06228,WH017,2025-04-21,369,replenishment
MV0000686,PRD03332,WH006,2025-07-04,423,adjustment
MV0000687,PRD06915,WH006,2025-04-03,-199,outbound
MV0000688,PRD07851,WH002,2025-06-14,200,replenishment
MV0000689,PRD04946,WH001,2025-06-25,583,adjustment
MV0000690,PRD09256,WH019,2025-03-20,161,adjustment
MV0000691,PRD09940,WH006,2025-05-17,-477,adjustment
MV0000692,PRD05556,WH012,2025-07-08,940,replenishment
MV0000693,PRD03359,WH009,2024-10-19,314,replenishment
MV0000694,PRD08946,WH012,2025-09-13,-31,adjustment
MV0000695,PRD07766,WH009,2025-09-12,778,adjustment
MV0000696,PRD09990,WH015,2024-12-04,279,adjustment
MV0000697,PRD08665,WH005,2025-05-02,829,replenishment
MV0000698,PRD00448,WH002,2024-10-24,448,adjustment
MV0000699,PRD08826,WH008,2025-08-31,95,adjustment
MV0000700,PRD07368,WH016,2025-08-12,-92,outbound
MV0000701,PRD07931,WH009,2024-11-27,508,replenishment
MV0000702,PRD03235,WH016,2025-06-05,-232,replenishment
MV0000703,PRD04367,WH020,2025-06-06,180,outbound
MV0000704,PRD09436,WH010,2024-12-30,278,outbound
MV0000705,PRD08226,WH018,2025-06-25,440,outbound
MV0000706,PRD00529,WH007,2025-08-15,-448,replenishment
MV0000707,PRD00809,WH001,2024-10-29,194,adjustment
MV0000708,PRD02773,WH012,2024-12-01,706,adjustment
MV0000709,PRD07060,WH013,2024-10-19,-496,outbound
MV0000710,PRD05466,WH016,2025-09-06,989,replenishment
MV0000711,PRD04820,WH016,2025-07-07,505,replenishment
MV0000712,PRD02236,WH015,2024-12-13,-165,outbound
MV0000713,PRD09629,WH011,2025-05-30,497,adjustment
MV0000714,PRD06583,WH003,2025-07-23,-130,replenishment
MV0000715,PRD03937,WH001,2025-03-26,-19,outbound
MV0000716,PRD08882,WH012,2025-02-17,86,adjustment
MV0000717,PRD08313,WH019,2025-08-17,26,adjustment
MV0000718,PRD01499,WH008,2024-11-04,891,adjustment
MV0000719,PRD04749,WH005,2025-02-25,437,outbound
MV0000720,PRD02743,WH002,2024-12-19,-447,outbound
MV0000721,PRD04967,WH011,2025-06-11,180,outbound
MV0000722,PRD01561,WH020,2025-04-16,834,replenishment
MV0000723,PRD00762,WH005,2025-04-29,114,adjustment
MV0000724,PRD06138,WH010,2024-11-14,-201,outbound
MV0000725,PRD01483,WH016,2025-06-27,-97,outbound
MV0000726,PRD08528,WH011,2025-06-26,100,adjustment
MV0000727,PRD09398,WH010,2025-05-08,246,adjustment
MV0000728,PRD00846,WH017,2024-11-02,657,adjustment
MV0000729,PRD08478,WH004,2025-06-28,-84,replenishment
MV0000730,PRD06084,WH011,2024-11-21,-347,adjustment
MV0000731,PRD06968,WH013,2025-07-04,-70,adjustment
MV0000732,PRD06983,WH006,2025-04-22,-297,adjustment
MV0000733,PRD00632,WH004,2025-04-22,542,adjustment
MV0000734,PRD00402,WH004,2024-12-04,-217,adjustment
MV0000735,PRD04768,WH002,2025-05-27,-261,outbound
MV0000736,PRD09852,WH003,2025-04-17,784,adjustment
MV0000737,PRD07613,WH001,2025-07-16,-257,adjustment
MV0000738,PRD01672,WH014,2025-08-03,-247,adjustment
MV0000739,PRD06336,WH010,2025-03-19,-207,outbound
MV0000740,PRD01154,WH019,2024-12-22,836,adjustment
MV0000741,PRD09020,WH015,2025-02-11,-472,adjustment
MV0000742,PRD02700,WH003,2025-06-08,-443,outbound
MV0000743,PRD03546,WH012,2025-02-11,4,outbound
MV0000744,PRD02999,WH018,2024-11-04,281,replenishment
MV0000745,PRD07727,WH010,2025-08-03,970,outbound
MV0000746,PRD01878,WH003,2025-04-20,819,adjustment
MV0000747,PRD01936,WH012,2025-05-21,483,outbound
MV0000748,PRD06831,WH007,2025-02-03,-122,adjustment
MV0000749,PRD04025,WH010,2024-11-18,278,outbound
MV0000750,PRD07887,WH018,2025-02-09,-397,adjustment
MV0000751,PRD06115,WH017,2025-02-07,881,adjustment
MV0000752,PRD01746,WH018,2024-10-21,28,adjustment
MV0000753,PRD00120,WH013,2025-01-11,391,replenishment
MV0000754,PRD01804,WH001,2024-12-25,-175,replenishment
MV0000755,PRD02903,WH002,2025-08-15,525,outbound
MV0000756,PRD08115,WH013,2025-08-08,-362,replenishment
MV0000757,PRD07543,WH001,2025-01-14,-80,outbound
MV0000758,PRD07266,WH006,2024-12-28,-126,adjustment
MV0000759,PRD09424,WH012,2025-08-06,-423,outbound
MV0000760,PRD04402,WH010,2025-08-02,460,replenishment
MV0000761,PRD00291,WH002,2025-05-07,445,outbound
MV0000762,PRD09500,WH003,2025-09-07,-340,outbound
MV0000763,PRD09342,WH009,2024-10-28,949,replenishment
MV0000764,PRD03990,WH005,2025-05-10,795,outbound
MV0000765,PRD02242,WH020,2025-09-23,-464,adjustment
MV0000766,PRD08857,WH012,2025-06-28,551,outbound
MV0000767,PRD01578,WH012,2024-10-01,28,adjustment
MV0000768,PRD00259,WH008,2025-03-26,-200,outbound
MV0000769,PRD06115,WH004,2025-05-30,336,replenishment
MV0000770,PRD09562,WH003,2025-01-01,-338,outbound
MV0000771,PRD06231,WH008,2025-04-30,-154,adjustment
MV0000772,PRD09212,WH013,2025-09-03,-44,outbound
MV0000773,PRD04844,WH007,2025-03-21,-139,outbound
MV0000774,PRD05666,WH008,2025-03-01,736,replenishment
MV0000775,PRD01246,WH019,2025-07-18,-63,adjustment
MV0000776,PRD07555,WH016,2025-01-12,-39,adjustment
MV0000777,PRD06509,WH012,2025-03-11,696,adjustment
MV0000778,PRD06323,WH013,2025-03-22,-165,adjustment
MV0000779,PRD08494,WH017,2025-09-06,310,outbound
MV0000780,PRD07891,WH003,2025-09-13,-187,replenishment
MV0000781,PRD03250,WH018,2025-02-28,314,outbound
MV0000782,PRD02022,WH006,2025-03-29,-213,outbound
MV0000783,PRD01584,WH002,2025-06-07,-158,outbound
MV0000784,PRD02941,WH002,2025-07-27,802,replenishment
MV0000785,PRD08471,WH005,2025-07-01,-67,adjustment
MV0000786,PRD09275,WH008,2025-06-22,-451,replenishment
MV0000787,PRD01383,WH012,2025-06-08,400,replenishment
MV0000788,PRD08538,WH004,2025-07-05,627,outbound
MV0000789,PRD09476,WH014,2025-06-13,-305,outbound
MV0000790,PRD02388,WH008,2025-03-11,437,outbound
MV0000791,PRD07464,WH016,2025-03-08,677,replenishment
MV0000792,PRD09812,WH003,2025-04-23,3,outbound
MV0000793,PRD09883,WH007,2025-05-27,333,outbound
MV0000794,PRD04183,WH001,2025-02-22,463,replenishment
MV0000795,PRD01623,WH005,2025-08-14,-288,outbound
MV0000796,PRD04090,WH007,2025-01-08,375,outbound
MV0000797,PRD04563,WH003,2025-05-25,717,replenishment
MV0000798,PRD09138,WH002,2024-10-04,-182,outbound
MV0000799,PRD01344,WH011,2024-10-09,753,adjustment
MV0000800,PRD00064,WH018,2025-01-30,-498,outbound
MV0000801,PRD02569,WH005,2024-12-28,418,replenishment
MV0000802,PRD03094,WH017,2025-01-23,717,replenishment
MV0000803,PRD00070,WH018,2025-07-03,733,replenishment
MV0000804,PRD09471,WH006,2025-08-11,279,replenishment
MV0000805,PRD03333,WH006,2025-02-24,451,adjustment
MV0000806,PRD05335,WH012,2025-04-13,14,adjustment
MV0000807,PRD05997,WH014,2025-05-10,-376,outbound
MV0000808,PRD09530,WH018,2024-12-09,700,adjustment
MV0000809,PRD00621,WH019,2025-09-21,944,replenishment
MV0000810,PRD00204,WH005,2025-03-02,947,outbound
MV0000811,PRD07017,WH016,2025-04-26,748,replenishment
MV0000812,PRD06159,WH014,2025-06-19,-293,replenishment
MV0000813,PRD01881,WH010,2025-06-21,303,adjustment
MV0000814,PRD05258,WH002,2025-07-19,-444,adjustment
MV0000815,PRD07568,WH004,2025-01-08,685,outbound
MV0000816,PRD09885,WH002,2025-04-21,348,replenishment
MV0000817,PRD05623,WH009,2025-03-01,560,adjustment
MV0000818,PRD01412,WH017,2025-04-23,479,adjustment
MV0000819,PRD08520,WH011,2025-04-06,98,adjustment
MV0000820,PRD07171,WH007,2025-04-24,-173,replenishment
MV0000821,PRD06899,WH017,2024-12-30,-464,adjustment
MV0000822,PRD05396,WH015,2025-06-04,-319,replenishment
MV0000823,PRD04465,WH007,2025-08-13,-370,outbound
MV0000824,PRD09513,WH006,2025-07-01,983,outbound
MV0000825,PRD01005,WH014,2024-10-13,-13,outbound
MV0000826,PRD07416,WH017,2025-09-01,150,replenishment
MV0000827,PRD07632,WH017,2024-12-27,38,replenishment
MV0000828,PRD02854,WH017,2024-10-07,258,adjustment
MV0000829,PRD08702,WH012,2025-06-03,652,outbound
MV0000830,PRD08212,WH018,2024-12-24,415,outbound
MV0000831,PRD07568,WH005,2025-07-28,429,outbound
MV0000832,PRD07129,WH002,2025-06-23,282,outbound
MV0000833,PRD09587,WH016,2025-03-16,695,adjustment
MV0000834,PRD06179,WH013,2025-03-16,-286,replenishment
MV0000835,PRD03398,WH010,2025-06-19,-293,replenishment
MV0000836,PRD09863,WH001,2025-02-11,379,outbound
MV0000837,PRD09216,WH019,2025-07-12,812,replenishment
MV0000838,PRD02938,WH017,2025-03-29,628,adjustment
MV0000839,PRD07190,WH008,2025-03-06,558,adjustment
MV0000840,PRD02471,WH010,2025-01-10,-2,replenishment
MV0000841,PRD08715,WH009,2025-02-17,980,replenishment
MV0000842,PRD09597,WH012,2025-01-10,531,outbound
MV0000843,PRD07501,WH012,2025-05-25,543,adjustment
MV0000844,PRD02523,WH012,2025-03-28,565,adjustment
MV0000845,PRD01609,WH006,2024-10-10,-11,adjustment
MV0000846,PRD08899,WH010,2025-08-10,532,adjustment
MV0000847,PRD08128,WH006,2025-04-01,-9,replenishment
MV0000848,PRD08869,WH008,2025-03-21,-190,replenishment
MV0000849,PRD05627,WH010,2024-10-12,23,replenishment
MV0000850,PRD09354,WH001,2025-08-21,-427,adjustment
MV0000851,PRD00582,WH015,2025-05-26,92,replenishment
MV0000852,PRD08008,WH002,2025-04-29,-432,adjustment
MV0000853,PRD00099,WH003,2024-11-04,887,adjustment
MV0000854,PRD00808,WH018,2025-01-19,-257,adjustment
MV0000855,PRD06192,WH003,2025-02-09,-376,adjustment
MV0000856,PRD02181,WH011,2024-10-10,689,adjustment
